Sample,Case,Multiplicity,NoiseRatio,Rotation,Opening,Repeat,Variant,AngleTolerance,DistanceTolerance,TrueLines,PredictedLines,MatchedLines,ExactRecovery,CountCorrect,Accepted
40,noise,1,1,105,90,5,Full,20,1.25,0,0,0,1,1,0
40,noise,1,1,105,90,5,Initial RANSAC,10,0.75,0,0,0,1,1,0
40,noise,1,1,105,90,5,Initial RANSAC,15,1,0,0,0,1,1,0
40,noise,1,1,105,90,5,Initial RANSAC,20,1.25,0,0,0,1,1,0
40,noise,1,1,105,90,5,Inlier ratio only,10,0.75,0,0,0,1,1,0
40,noise,1,1,105,90,5,Inlier ratio only,15,1,0,0,0,1,1,0
40,noise,1,1,105,90,5,Inlier ratio only,20,1.25,0,0,0,1,1,0
41,noise,1,1,120,90,1,Full,10,0.75,0,0,0,1,1,0
41,noise,1,1,120,90,1,Full,15,1,0,0,0,1,1,0
41,noise,1,1,120,90,1,Full,20,1.25,0,0,0,1,1,0
41,noise,1,1,120,90,1,Initial RANSAC,10,0.75,0,0,0,1,1,0
41,noise,1,1,120,90,1,Initial RANSAC,15,1,0,0,0,1,1,0
41,noise,1,1,120,90,1,Initial RANSAC,20,1.25,0,0,0,1,1,0
41,noise,1,1,120,90,1,Inlier ratio only,10,0.75,0,0,0,1,1,0
41,noise,1,1,120,90,1,Inlier ratio only,15,1,0,0,0,1,1,0
41,noise,1,1,120,90,1,Inlier ratio only,20,1.25,0,0,0,1,1,0
42,noise,1,1,120,90,2,Full,10,0.75,0,0,0,1,1,0
42,noise,1,1,120,90,2,Full,15,1,0,0,0,1,1,0
42,noise,1,1,120,90,2,Full,20,1.25,0,0,0,1,1,0
42,noise,1,1,120,90,2,Initial RANSAC,10,0.75,0,0,0,1,1,0
42,noise,1,1,120,90,2,Initial RANSAC,15,1,0,0,0,1,1,0
42,noise,1,1,120,90,2,Initial RANSAC,20,1.25,0,0,0,1,1,0
42,noise,1,1,120,90,2,Inlier ratio only,10,0.75,0,0,0,1,1,0
42,noise,1,1,120,90,2,Inlier ratio only,15,1,0,0,0,1,1,0
42,noise,1,1,120,90,2,Inlier ratio only,20,1.25,0,0,0,1,1,0
43,noise,1,1,120,90,3,Full,10,0.75,0,0,0,1,1,0
43,noise,1,1,120,90,3,Full,15,1,0,0,0,1,1,0
43,noise,1,1,120,90,3,Full,20,1.25,0,0,0,1,1,0
43,noise,1,1,120,90,3,Initial RANSAC,10,0.75,0,1,0,0,0,1
43,noise,1,1,120,90,3,Initial RANSAC,15,1,0,1,0,0,0,1
43,noise,1,1,120,90,3,Initial RANSAC,20,1.25,0,1,0,0,0,1
43,noise,1,1,120,90,3,Inlier ratio only,10,0.75,0,0,0,1,1,0
43,noise,1,1,120,90,3,Inlier ratio only,15,1,0,0,0,1,1,0
43,noise,1,1,120,90,3,Inlier ratio only,20,1.25,0,0,0,1,1,0
44,noise,1,1,120,90,4,Full,10,0.75,0,1,0,0,0,1
44,noise,1,1,120,90,4,Full,15,1,0,1,0,0,0,1
44,noise,1,1,120,90,4,Full,20,1.25,0,1,0,0,0,1
44,noise,1,1,120,90,4,Initial RANSAC,10,0.75,0,1,0,0,0,1
44,noise,1,1,120,90,4,Initial RANSAC,15,1,0,1,0,0,0,1
44,noise,1,1,120,90,4,Initial RANSAC,20,1.25,0,1,0,0,0,1
44,noise,1,1,120,90,4,Inlier ratio only,10,0.75,0,0,0,1,1,0
44,noise,1,1,120,90,4,Inlier ratio only,15,1,0,0,0,1,1,0
44,noise,1,1,120,90,4,Inlier ratio only,20,1.25,0,0,0,1,1,0
45,noise,1,1,120,90,5,Full,10,0.75,0,0,0,1,1,0
45,noise,1,1,120,90,5,Full,15,1,0,0,0,1,1,0
45,noise,1,1,120,90,5,Full,20,1.25,0,0,0,1,1,0
45,noise,1,1,120,90,5,Initial RANSAC,10,0.75,0,1,0,0,0,1
45,noise,1,1,120,90,5,Initial RANSAC,15,1,0,1,0,0,0,1
45,noise,1,1,120,90,5,Initial RANSAC,20,1.25,0,1,0,0,0,1
45,noise,1,1,120,90,5,Inlier ratio only,10,0.75,0,0,0,1,1,0
45,noise,1,1,120,90,5,Inlier ratio only,15,1,0,0,0,1,1,0
45,noise,1,1,120,90,5,Inlier ratio only,20,1.25,0,0,0,1,1,0
46,noise,1,1,135,90,1,Full,10,0.75,0,0,0,1,1,0
46,noise,1,1,135,90,1,Full,15,1,0,0,0,1,1,0
46,noise,1,1,135,90,1,Full,20,1.25,0,0,0,1,1,0
46,noise,1,1,135,90,1,Initial RANSAC,10,0.75,0,0,0,1,1,0
46,noise,1,1,135,90,1,Initial RANSAC,15,1,0,0,0,1,1,0
46,noise,1,1,135,90,1,Initial RANSAC,20,1.25,0,0,0,1,1,0
46,noise,1,1,135,90,1,Inlier ratio only,10,0.75,0,0,0,1,1,0
46,noise,1,1,135,90,1,Inlier ratio only,15,1,0,0,0,1,1,0
46,noise,1,1,135,90,1,Inlier ratio only,20,1.25,0,0,0,1,1,0
47,noise,1,1,135,90,2,Full,10,0.75,0,0,0,1,1,0
47,noise,1,1,135,90,2,Full,15,1,0,0,0,1,1,0
47,noise,1,1,135,90,2,Full,20,1.25,0,0,0,1,1,0
47,noise,1,1,135,90,2,Initial RANSAC,10,0.75,0,0,0,1,1,0
47,noise,1,1,135,90,2,Initial RANSAC,15,1,0,0,0,1,1,0
47,noise,1,1,135,90,2,Initial RANSAC,20,1.25,0,0,0,1,1,0
47,noise,1,1,135,90,2,Inlier ratio only,10,0.75,0,0,0,1,1,0
47,noise,1,1,135,90,2,Inlier ratio only,15,1,0,0,0,1,1,0
47,noise,1,1,135,90,2,Inlier ratio only,20,1.25,0,0,0,1,1,0
48,noise,1,1,135,90,3,Full,10,0.75,0,0,0,1,1,0
48,noise,1,1,135,90,3,Full,15,1,0,0,0,1,1,0
48,noise,1,1,135,90,3,Full,20,1.25,0,0,0,1,1,0
48,noise,1,1,135,90,3,Initial RANSAC,10,0.75,0,1,0,0,0,1
48,noise,1,1,135,90,3,Initial RANSAC,15,1,0,1,0,0,0,1
48,noise,1,1,135,90,3,Initial RANSAC,20,1.25,0,1,0,0,0,1
48,noise,1,1,135,90,3,Inlier ratio only,10,0.75,0,0,0,1,1,0
48,noise,1,1,135,90,3,Inlier ratio only,15,1,0,0,0,1,1,0
48,noise,1,1,135,90,3,Inlier ratio only,20,1.25,0,0,0,1,1,0
49,noise,1,1,135,90,4,Full,10,0.75,0,0,0,1,1,0
49,noise,1,1,135,90,4,Full,15,1,0,0,0,1,1,0
49,noise,1,1,135,90,4,Full,20,1.25,0,0,0,1,1,0
49,noise,1,1,135,90,4,Initial RANSAC,10,0.75,0,1,0,0,0,1
49,noise,1,1,135,90,4,Initial RANSAC,15,1,0,1,0,0,0,1
49,noise,1,1,135,90,4,Initial RANSAC,20,1.25,0,1,0,0,0,1
49,noise,1,1,135,90,4,Inlier ratio only,10,0.75,0,0,0,1,1,0
49,noise,1,1,135,90,4,Inlier ratio only,15,1,0,0,0,1,1,0
49,noise,1,1,135,90,4,Inlier ratio only,20,1.25,0,0,0,1,1,0
50,noise,1,1,135,90,5,Full,10,0.75,0,0,0,1,1,0
50,noise,1,1,135,90,5,Full,15,1,0,0,0,1,1,0
50,noise,1,1,135,90,5,Full,20,1.25,0,0,0,1,1,0
50,noise,1,1,135,90,5,Initial RANSAC,10,0.75,0,0,0,1,1,0
50,noise,1,1,135,90,5,Initial RANSAC,15,1,0,0,0,1,1,0
50,noise,1,1,135,90,5,Initial RANSAC,20,1.25,0,0,0,1,1,0
50,noise,1,1,135,90,5,Inlier ratio only,10,0.75,0,0,0,1,1,0
50,noise,1,1,135,90,5,Inlier ratio only,15,1,0,0,0,1,1,0
50,noise,1,1,135,90,5,Inlier ratio only,20,1.25,0,0,0,1,1,0
51,noise,1,1,150,90,1,Full,10,0.75,0,0,0,1,1,0
51,noise,1,1,150,90,1,Full,15,1,0,0,0,1,1,0
51,noise,1,1,150,90,1,Full,20,1.25,0,0,0,1,1,0
51,noise,1,1,150,90,1,Initial RANSAC,10,0.75,0,0,0,1,1,0
51,noise,1,1,150,90,1,Initial RANSAC,15,1,0,0,0,1,1,0
51,noise,1,1,150,90,1,Initial RANSAC,20,1.25,0,0,0,1,1,0
51,noise,1,1,150,90,1,Inlier ratio only,10,0.75,0,0,0,1,1,0
51,noise,1,1,150,90,1,Inlier ratio only,15,1,0,0,0,1,1,0
51,noise,1,1,150,90,1,Inlier ratio only,20,1.25,0,0,0,1,1,0
52,noise,1,1,150,90,2,Full,10,0.75,0,0,0,1,1,0
52,noise,1,1,150,90,2,Full,15,1,0,0,0,1,1,0
52,noise,1,1,150,90,2,Full,20,1.25,0,0,0,1,1,0
52,noise,1,1,150,90,2,Initial RANSAC,10,0.75,0,0,0,1,1,0
52,noise,1,1,150,90,2,Initial RANSAC,15,1,0,0,0,1,1,0
52,noise,1,1,150,90,2,Initial RANSAC,20,1.25,0,0,0,1,1,0
52,noise,1,1,150,90,2,Inlier ratio only,10,0.75,0,0,0,1,1,0
52,noise,1,1,150,90,2,Inlier ratio only,15,1,0,0,0,1,1,0
52,noise,1,1,150,90,2,Inlier ratio only,20,1.25,0,0,0,1,1,0
53,noise,1,1,150,90,3,Full,10,0.75,0,1,0,0,0,1
53,noise,1,1,150,90,3,Full,15,1,0,1,0,0,0,1
53,noise,1,1,150,90,3,Full,20,1.25,0,1,0,0,0,1
53,noise,1,1,150,90,3,Initial RANSAC,10,0.75,0,1,0,0,0,1
53,noise,1,1,150,90,3,Initial RANSAC,15,1,0,1,0,0,0,1
53,noise,1,1,150,90,3,Initial RANSAC,20,1.25,0,1,0,0,0,1
53,noise,1,1,150,90,3,Inlier ratio only,10,0.75,0,0,0,1,1,0
53,noise,1,1,150,90,3,Inlier ratio only,15,1,0,0,0,1,1,0
53,noise,1,1,150,90,3,Inlier ratio only,20,1.25,0,0,0,1,1,0
54,noise,1,1,150,90,4,Full,10,0.75,0,0,0,1,1,0
54,noise,1,1,150,90,4,Full,15,1,0,0,0,1,1,0
54,noise,1,1,150,90,4,Full,20,1.25,0,0,0,1,1,0
54,noise,1,1,150,90,4,Initial RANSAC,10,0.75,0,1,0,0,0,1
54,noise,1,1,150,90,4,Initial RANSAC,15,1,0,1,0,0,0,1
54,noise,1,1,150,90,4,Initial RANSAC,20,1.25,0,1,0,0,0,1
54,noise,1,1,150,90,4,Inlier ratio only,10,0.75,0,0,0,1,1,0
54,noise,1,1,150,90,4,Inlier ratio only,15,1,0,0,0,1,1,0
54,noise,1,1,150,90,4,Inlier ratio only,20,1.25,0,0,0,1,1,0
55,noise,1,1,150,90,5,Full,10,0.75,0,0,0,1,1,0
55,noise,1,1,150,90,5,Full,15,1,0,0,0,1,1,0
55,noise,1,1,150,90,5,Full,20,1.25,0,0,0,1,1,0
55,noise,1,1,150,90,5,Initial RANSAC,10,0.75,0,0,0,1,1,0
55,noise,1,1,150,90,5,Initial RANSAC,15,1,0,0,0,1,1,0
55,noise,1,1,150,90,5,Initial RANSAC,20,1.25,0,0,0,1,1,0
55,noise,1,1,150,90,5,Inlier ratio only,10,0.75,0,0,0,1,1,0
55,noise,1,1,150,90,5,Inlier ratio only,15,1,0,0,0,1,1,0
55,noise,1,1,150,90,5,Inlier ratio only,20,1.25,0,0,0,1,1,0
56,noise,1,1,165,90,1,Full,10,0.75,0,0,0,1,1,0
56,noise,1,1,165,90,1,Full,15,1,0,0,0,1,1,0
56,noise,1,1,165,90,1,Full,20,1.25,0,0,0,1,1,0
56,noise,1,1,165,90,1,Initial RANSAC,10,0.75,0,0,0,1,1,0
56,noise,1,1,165,90,1,Initial RANSAC,15,1,0,0,0,1,1,0
56,noise,1,1,165,90,1,Initial RANSAC,20,1.25,0,0,0,1,1,0
56,noise,1,1,165,90,1,Inlier ratio only,10,0.75,0,0,0,1,1,0
56,noise,1,1,165,90,1,Inlier ratio only,15,1,0,0,0,1,1,0
56,noise,1,1,165,90,1,Inlier ratio only,20,1.25,0,0,0,1,1,0
57,noise,1,1,165,90,2,Full,10,0.75,0,0,0,1,1,0
57,noise,1,1,165,90,2,Full,15,1,0,0,0,1,1,0
57,noise,1,1,165,90,2,Full,20,1.25,0,0,0,1,1,0
57,noise,1,1,165,90,2,Initial RANSAC,10,0.75,0,1,0,0,0,1
57,noise,1,1,165,90,2,Initial RANSAC,15,1,0,1,0,0,0,1
57,noise,1,1,165,90,2,Initial RANSAC,20,1.25,0,1,0,0,0,1
57,noise,1,1,165,90,2,Inlier ratio only,10,0.75,0,0,0,1,1,0
57,noise,1,1,165,90,2,Inlier ratio only,15,1,0,0,0,1,1,0
57,noise,1,1,165,90,2,Inlier ratio only,20,1.25,0,0,0,1,1,0
58,noise,1,1,165,90,3,Full,10,0.75,0,0,0,1,1,0
58,noise,1,1,165,90,3,Full,15,1,0,0,0,1,1,0
58,noise,1,1,165,90,3,Full,20,1.25,0,0,0,1,1,0
58,noise,1,1,165,90,3,Initial RANSAC,10,0.75,0,1,0,0,0,1
58,noise,1,1,165,90,3,Initial RANSAC,15,1,0,1,0,0,0,1
58,noise,1,1,165,90,3,Initial RANSAC,20,1.25,0,1,0,0,0,1
58,noise,1,1,165,90,3,Inlier ratio only,10,0.75,0,0,0,1,1,0
58,noise,1,1,165,90,3,Inlier ratio only,15,1,0,0,0,1,1,0
58,noise,1,1,165,90,3,Inlier ratio only,20,1.25,0,0,0,1,1,0
59,noise,1,1,165,90,4,Full,10,0.75,0,0,0,1,1,0
59,noise,1,1,165,90,4,Full,15,1,0,0,0,1,1,0
59,noise,1,1,165,90,4,Full,20,1.25,0,0,0,1,1,0
59,noise,1,1,165,90,4,Initial RANSAC,10,0.75,0,0,0,1,1,0
59,noise,1,1,165,90,4,Initial RANSAC,15,1,0,0,0,1,1,0
59,noise,1,1,165,90,4,Initial RANSAC,20,1.25,0,0,0,1,1,0
59,noise,1,1,165,90,4,Inlier ratio only,10,0.75,0,0,0,1,1,0
59,noise,1,1,165,90,4,Inlier ratio only,15,1,0,0,0,1,1,0
59,noise,1,1,165,90,4,Inlier ratio only,20,1.25,0,0,0,1,1,0
60,noise,1,1,165,90,5,Full,10,0.75,0,0,0,1,1,0
60,noise,1,1,165,90,5,Full,15,1,0,0,0,1,1,0
60,noise,1,1,165,90,5,Full,20,1.25,0,0,0,1,1,0
60,noise,1,1,165,90,5,Initial RANSAC,10,0.75,0,0,0,1,1,0
60,noise,1,1,165,90,5,Initial RANSAC,15,1,0,0,0,1,1,0
60,noise,1,1,165,90,5,Initial RANSAC,20,1.25,0,0,0,1,1,0
60,noise,1,1,165,90,5,Inlier ratio only,10,0.75,0,0,0,1,1,0
60,noise,1,1,165,90,5,Inlier ratio only,15,1,0,0,0,1,1,0
60,noise,1,1,165,90,5,Inlier ratio only,20,1.25,0,0,0,1,1,0
61,noise,3,1,0,90,1,Full,10,0.75,0,0,0,1,1,0
61,noise,3,1,0,90,1,Full,15,1,0,0,0,1,1,0
61,noise,3,1,0,90,1,Full,20,1.25,0,0,0,1,1,0
61,noise,3,1,0,90,1,Initial RANSAC,10,0.75,0,1,0,0,0,1
61,noise,3,1,0,90,1,Initial RANSAC,15,1,0,1,0,0,0,1
61,noise,3,1,0,90,1,Initial RANSAC,20,1.25,0,1,0,0,0,1
61,noise,3,1,0,90,1,Inlier ratio only,10,0.75,0,0,0,1,1,0
61,noise,3,1,0,90,1,Inlier ratio only,15,1,0,0,0,1,1,0
61,noise,3,1,0,90,1,Inlier ratio only,20,1.25,0,0,0,1,1,0
62,noise,3,1,0,90,2,Full,10,0.75,0,2,0,0,0,1
62,noise,3,1,0,90,2,Full,15,1,0,2,0,0,0,1
62,noise,3,1,0,90,2,Full,20,1.25,0,2,0,0,0,1
62,noise,3,1,0,90,2,Initial RANSAC,10,0.75,0,1,0,0,0,1
62,noise,3,1,0,90,2,Initial RANSAC,15,1,0,1,0,0,0,1
62,noise,3,1,0,90,2,Initial RANSAC,20,1.25,0,1,0,0,0,1
62,noise,3,1,0,90,2,Inlier ratio only,10,0.75,0,0,0,1,1,0
62,noise,3,1,0,90,2,Inlier ratio only,15,1,0,0,0,1,1,0
62,noise,3,1,0,90,2,Inlier ratio only,20,1.25,0,0,0,1,1,0
63,noise,3,1,0,90,3,Full,10,0.75,0,1,0,0,0,1
63,noise,3,1,0,90,3,Full,15,1,0,1,0,0,0,1
63,noise,3,1,0,90,3,Full,20,1.25,0,1,0,0,0,1
63,noise,3,1,0,90,3,Initial RANSAC,10,0.75,0,1,0,0,0,1
63,noise,3,1,0,90,3,Initial RANSAC,15,1,0,1,0,0,0,1
63,noise,3,1,0,90,3,Initial RANSAC,20,1.25,0,1,0,0,0,1
63,noise,3,1,0,90,3,Inlier ratio only,10,0.75,0,0,0,1,1,0
63,noise,3,1,0,90,3,Inlier ratio only,15,1,0,0,0,1,1,0
63,noise,3,1,0,90,3,Inlier ratio only,20,1.25,0,0,0,1,1,0
64,noise,3,1,0,90,4,Full,10,0.75,0,1,0,0,0,1
64,noise,3,1,0,90,4,Full,15,1,0,1,0,0,0,1
64,noise,3,1,0,90,4,Full,20,1.25,0,1,0,0,0,1
64,noise,3,1,0,90,4,Initial RANSAC,10,0.75,0,1,0,0,0,1
64,noise,3,1,0,90,4,Initial RANSAC,15,1,0,1,0,0,0,1
64,noise,3,1,0,90,4,Initial RANSAC,20,1.25,0,1,0,0,0,1
64,noise,3,1,0,90,4,Inlier ratio only,10,0.75,0,0,0,1,1,0
64,noise,3,1,0,90,4,Inlier ratio only,15,1,0,0,0,1,1,0
64,noise,3,1,0,90,4,Inlier ratio only,20,1.25,0,0,0,1,1,0
65,noise,3,1,0,90,5,Full,10,0.75,0,0,0,1,1,0
65,noise,3,1,0,90,5,Full,15,1,0,0,0,1,1,0
65,noise,3,1,0,90,5,Full,20,1.25,0,0,0,1,1,0
65,noise,3,1,0,90,5,Initial RANSAC,10,0.75,0,1,0,0,0,1
65,noise,3,1,0,90,5,Initial RANSAC,15,1,0,1,0,0,0,1
65,noise,3,1,0,90,5,Initial RANSAC,20,1.25,0,1,0,0,0,1
65,noise,3,1,0,90,5,Inlier ratio only,10,0.75,0,0,0,1,1,0
65,noise,3,1,0,90,5,Inlier ratio only,15,1,0,0,0,1,1,0
65,noise,3,1,0,90,5,Inlier ratio only,20,1.25,0,0,0,1,1,0
66,noise,3,1,15,90,1,Full,10,0.75,0,0,0,1,1,0
66,noise,3,1,15,90,1,Full,15,1,0,0,0,1,1,0
66,noise,3,1,15,90,1,Full,20,1.25,0,0,0,1,1,0
66,noise,3,1,15,90,1,Initial RANSAC,10,0.75,0,1,0,0,0,1
66,noise,3,1,15,90,1,Initial RANSAC,15,1,0,1,0,0,0,1
66,noise,3,1,15,90,1,Initial RANSAC,20,1.25,0,1,0,0,0,1
66,noise,3,1,15,90,1,Inlier ratio only,10,0.75,0,0,0,1,1,0
66,noise,3,1,15,90,1,Inlier ratio only,15,1,0,0,0,1,1,0
66,noise,3,1,15,90,1,Inlier ratio only,20,1.25,0,0,0,1,1,0
67,noise,3,1,15,90,2,Full,10,0.75,0,1,0,0,0,1
67,noise,3,1,15,90,2,Full,15,1,0,1,0,0,0,1
67,noise,3,1,15,90,2,Full,20,1.25,0,1,0,0,0,1
67,noise,3,1,15,90,2,Initial RANSAC,10,0.75,0,1,0,0,0,1
67,noise,3,1,15,90,2,Initial RANSAC,15,1,0,1,0,0,0,1
67,noise,3,1,15,90,2,Initial RANSAC,20,1.25,0,1,0,0,0,1
67,noise,3,1,15,90,2,Inlier ratio only,10,0.75,0,0,0,1,1,0
67,noise,3,1,15,90,2,Inlier ratio only,15,1,0,0,0,1,1,0
67,noise,3,1,15,90,2,Inlier ratio only,20,1.25,0,0,0,1,1,0
68,noise,3,1,15,90,3,Full,10,0.75,0,0,0,1,1,0
68,noise,3,1,15,90,3,Full,15,1,0,0,0,1,1,0
68,noise,3,1,15,90,3,Full,20,1.25,0,0,0,1,1,0
68,noise,3,1,15,90,3,Initial RANSAC,10,0.75,0,1,0,0,0,1
68,noise,3,1,15,90,3,Initial RANSAC,15,1,0,1,0,0,0,1
68,noise,3,1,15,90,3,Initial RANSAC,20,1.25,0,1,0,0,0,1
68,noise,3,1,15,90,3,Inlier ratio only,10,0.75,0,0,0,1,1,0
68,noise,3,1,15,90,3,Inlier ratio only,15,1,0,0,0,1,1,0
68,noise,3,1,15,90,3,Inlier ratio only,20,1.25,0,0,0,1,1,0
69,noise,3,1,15,90,4,Full,10,0.75,0,1,0,0,0,1
69,noise,3,1,15,90,4,Full,15,1,0,1,0,0,0,1
69,noise,3,1,15,90,4,Full,20,1.25,0,1,0,0,0,1
69,noise,3,1,15,90,4,Initial RANSAC,10,0.75,0,1,0,0,0,1
69,noise,3,1,15,90,4,Initial RANSAC,15,1,0,1,0,0,0,1
69,noise,3,1,15,90,4,Initial RANSAC,20,1.25,0,1,0,0,0,1
69,noise,3,1,15,90,4,Inlier ratio only,10,0.75,0,0,0,1,1,0
69,noise,3,1,15,90,4,Inlier ratio only,15,1,0,0,0,1,1,0
69,noise,3,1,15,90,4,Inlier ratio only,20,1.25,0,0,0,1,1,0
70,noise,3,1,15,90,5,Full,10,0.75,0,0,0,1,1,0
70,noise,3,1,15,90,5,Full,15,1,0,0,0,1,1,0
70,noise,3,1,15,90,5,Full,20,1.25,0,0,0,1,1,0
70,noise,3,1,15,90,5,Initial RANSAC,10,0.75,0,1,0,0,0,1
70,noise,3,1,15,90,5,Initial RANSAC,15,1,0,1,0,0,0,1
70,noise,3,1,15,90,5,Initial RANSAC,20,1.25,0,1,0,0,0,1
70,noise,3,1,15,90,5,Inlier ratio only,10,0.75,0,0,0,1,1,0
70,noise,3,1,15,90,5,Inlier ratio only,15,1,0,0,0,1,1,0
70,noise,3,1,15,90,5,Inlier ratio only,20,1.25,0,0,0,1,1,0
71,noise,3,1,30,90,1,Full,10,0.75,0,0,0,1,1,0
71,noise,3,1,30,90,1,Full,15,1,0,0,0,1,1,0
71,noise,3,1,30,90,1,Full,20,1.25,0,0,0,1,1,0
71,noise,3,1,30,90,1,Initial RANSAC,10,0.75,0,1,0,0,0,1
71,noise,3,1,30,90,1,Initial RANSAC,15,1,0,1,0,0,0,1
71,noise,3,1,30,90,1,Initial RANSAC,20,1.25,0,1,0,0,0,1
71,noise,3,1,30,90,1,Inlier ratio only,10,0.75,0,0,0,1,1,0
71,noise,3,1,30,90,1,Inlier ratio only,15,1,0,0,0,1,1,0
71,noise,3,1,30,90,1,Inlier ratio only,20,1.25,0,0,0,1,1,0
72,noise,3,1,30,90,2,Full,10,0.75,0,1,0,0,0,1
72,noise,3,1,30,90,2,Full,15,1,0,1,0,0,0,1
72,noise,3,1,30,90,2,Full,20,1.25,0,1,0,0,0,1
72,noise,3,1,30,90,2,Initial RANSAC,10,0.75,0,1,0,0,0,1
72,noise,3,1,30,90,2,Initial RANSAC,15,1,0,1,0,0,0,1
72,noise,3,1,30,90,2,Initial RANSAC,20,1.25,0,1,0,0,0,1
72,noise,3,1,30,90,2,Inlier ratio only,10,0.75,0,0,0,1,1,0
72,noise,3,1,30,90,2,Inlier ratio only,15,1,0,0,0,1,1,0
72,noise,3,1,30,90,2,Inlier ratio only,20,1.25,0,0,0,1,1,0
73,noise,3,1,30,90,3,Full,10,0.75,0,0,0,1,1,0
73,noise,3,1,30,90,3,Full,15,1,0,0,0,1,1,0
73,noise,3,1,30,90,3,Full,20,1.25,0,0,0,1,1,0
73,noise,3,1,30,90,3,Initial RANSAC,10,0.75,0,1,0,0,0,1
73,noise,3,1,30,90,3,Initial RANSAC,15,1,0,1,0,0,0,1
73,noise,3,1,30,90,3,Initial RANSAC,20,1.25,0,1,0,0,0,1
73,noise,3,1,30,90,3,Inlier ratio only,10,0.75,0,0,0,1,1,0
73,noise,3,1,30,90,3,Inlier ratio only,15,1,0,0,0,1,1,0
73,noise,3,1,30,90,3,Inlier ratio only,20,1.25,0,0,0,1,1,0
74,noise,3,1,30,90,4,Full,10,0.75,0,1,0,0,0,1
74,noise,3,1,30,90,4,Full,15,1,0,1,0,0,0,1
74,noise,3,1,30,90,4,Full,20,1.25,0,1,0,0,0,1
74,noise,3,1,30,90,4,Initial RANSAC,10,0.75,0,1,0,0,0,1
74,noise,3,1,30,90,4,Initial RANSAC,15,1,0,1,0,0,0,1
74,noise,3,1,30,90,4,Initial RANSAC,20,1.25,0,1,0,0,0,1
74,noise,3,1,30,90,4,Inlier ratio only,10,0.75,0,0,0,1,1,0
74,noise,3,1,30,90,4,Inlier ratio only,15,1,0,0,0,1,1,0
74,noise,3,1,30,90,4,Inlier ratio only,20,1.25,0,0,0,1,1,0
75,noise,3,1,30,90,5,Full,10,0.75,0,1,0,0,0,1
75,noise,3,1,30,90,5,Full,15,1,0,1,0,0,0,1
75,noise,3,1,30,90,5,Full,20,1.25,0,1,0,0,0,1
75,noise,3,1,30,90,5,Initial RANSAC,10,0.75,0,1,0,0,0,1
75,noise,3,1,30,90,5,Initial RANSAC,15,1,0,1,0,0,0,1
75,noise,3,1,30,90,5,Initial RANSAC,20,1.25,0,1,0,0,0,1
75,noise,3,1,30,90,5,Inlier ratio only,10,0.75,0,0,0,1,1,0
75,noise,3,1,30,90,5,Inlier ratio only,15,1,0,0,0,1,1,0
75,noise,3,1,30,90,5,Inlier ratio only,20,1.25,0,0,0,1,1,0
76,noise,3,1,45,90,1,Full,10,0.75,0,1,0,0,0,1
76,noise,3,1,45,90,1,Full,15,1,0,1,0,0,0,1
76,noise,3,1,45,90,1,Full,20,1.25,0,1,0,0,0,1
76,noise,3,1,45,90,1,Initial RANSAC,10,0.75,0,1,0,0,0,1
76,noise,3,1,45,90,1,Initial RANSAC,15,1,0,1,0,0,0,1
76,noise,3,1,45,90,1,Initial RANSAC,20,1.25,0,1,0,0,0,1
76,noise,3,1,45,90,1,Inlier ratio only,10,0.75,0,0,0,1,1,0
76,noise,3,1,45,90,1,Inlier ratio only,15,1,0,0,0,1,1,0
76,noise,3,1,45,90,1,Inlier ratio only,20,1.25,0,0,0,1,1,0
77,noise,3,1,45,90,2,Full,10,0.75,0,0,0,1,1,0
77,noise,3,1,45,90,2,Full,15,1,0,0,0,1,1,0
77,noise,3,1,45,90,2,Full,20,1.25,0,0,0,1,1,0
77,noise,3,1,45,90,2,Initial RANSAC,10,0.75,0,1,0,0,0,1
77,noise,3,1,45,90,2,Initial RANSAC,15,1,0,1,0,0,0,1
77,noise,3,1,45,90,2,Initial RANSAC,20,1.25,0,1,0,0,0,1
77,noise,3,1,45,90,2,Inlier ratio only,10,0.75,0,0,0,1,1,0
77,noise,3,1,45,90,2,Inlier ratio only,15,1,0,0,0,1,1,0
77,noise,3,1,45,90,2,Inlier ratio only,20,1.25,0,0,0,1,1,0
78,noise,3,1,45,90,3,Full,10,0.75,0,0,0,1,1,0
78,noise,3,1,45,90,3,Full,15,1,0,0,0,1,1,0
78,noise,3,1,45,90,3,Full,20,1.25,0,0,0,1,1,0
78,noise,3,1,45,90,3,Initial RANSAC,10,0.75,0,1,0,0,0,1
78,noise,3,1,45,90,3,Initial RANSAC,15,1,0,1,0,0,0,1
78,noise,3,1,45,90,3,Initial RANSAC,20,1.25,0,1,0,0,0,1
78,noise,3,1,45,90,3,Inlier ratio only,10,0.75,0,0,0,1,1,0
78,noise,3,1,45,90,3,Inlier ratio only,15,1,0,0,0,1,1,0
78,noise,3,1,45,90,3,Inlier ratio only,20,1.25,0,0,0,1,1,0
79,noise,3,1,45,90,4,Full,10,0.75,0,2,0,0,0,1
79,noise,3,1,45,90,4,Full,15,1,0,2,0,0,0,1
79,noise,3,1,45,90,4,Full,20,1.25,0,2,0,0,0,1
79,noise,3,1,45,90,4,Initial RANSAC,10,0.75,0,1,0,0,0,1
