Tick,Events,Seconds
766,1833,0.0021975580000000001
767,1694,0.002289583
768,1789,0.0022084689999999998
769,1607,0.0023184809999999998
770,1671,0.0028737839999999999
771,1541,0.0032160829999999998
772,1541,0.0023732499999999999
773,1338,0.0022718170000000002
774,1285,0.0021544310000000001
775,1331,0.0024403630000000001
776,1083,0.0022349240000000001
777,1139,0.002277276
778,1079,0.002285493
779,1052,0.0021418349999999999
780,1104,0.0020911409999999999
781,1067,0.002080012
782,1086,0.0022656030000000001
783,1045,0.002124726
784,1137,0.0025711480000000001
785,1168,0.0024053080000000001
786,1322,0.0021520039999999999
787,1229,0.0022718619999999999
788,1383,0.002122082
789,1407,0.0022335079999999999
790,1345,0.0026952830000000001
791,1499,0.0024234320000000001
792,1515,0.002484118
793,1621,0.0024949640000000001
794,1653,0.0024781120000000002
795,1655,0.0025226760000000002
796,1494,0.0022029329999999998
797,1427,0.0021228000000000002
798,1568,0.0020792139999999998
799,1619,0.002859131
800,1232,0.0023842989999999999
801,1311,0.0024799290000000001
802,1228,0.0026100910000000001
803,1147,0.0021967139999999998
804,1173,0.0023318309999999999
805,1023,0.0020012820000000001
806,965,0.002213923
807,897,0.0018739469999999999
808,900,0.0025692570000000001
809,852,0.0019621450000000002
810,835,0.001950415
811,719,0.0019552810000000001
812,627,0.001954749
813,602,0.0019104980000000001
814,564,0.0026015959999999999
815,592,0.0020712489999999998
816,653,0.0020359990000000001
817,530,0.0020514079999999998
818,545,0.0023374009999999998
819,601,0.001947992
820,697,0.0019704409999999999
821,746,0.0020269300000000001
822,733,0.002268599
823,874,0.002283686
824,1000,0.0020191419999999998
825,1071,0.0019682839999999998
826,1074,0.001989645
827,1217,0.0020037380000000001
828,1313,0.0020889530000000002
829,1284,0.0019527839999999999
830,1304,0.0021373389999999998
831,1405,0.0021053449999999998
832,1558,0.0020712579999999999
833,1481,0.002018588
834,1693,0.0020134549999999999
835,1676,0.0020285049999999999
836,1678,0.0020692060000000001
837,1745,0.0020667289999999998
