Tick,Events,Seconds
592,482,0.002985438
593,570,0.0029002640000000001
594,557,0.0031530019999999998
595,445,0.002653608
596,399,0.0025201490000000002
597,370,0.002358387
598,448,0.0023549899999999999
599,1898,0.0027432799999999999
600,258,0.0025754110000000001
601,367,0.0026992209999999999
602,555,0.0035085120000000001
603,521,0.0027822430000000002
604,735,0.002540325
605,385,0.0024715869999999999
606,387,0.0024623430000000001
607,388,0.0039245269999999997
608,478,0.0027593499999999998
609,639,0.0026514749999999999
610,621,0.0024994969999999998
611,523,0.0024577919999999999
612,532,0.0027625290000000001
613,445,0.0029127200000000002
614,378,0.0027062319999999998
615,464,0.0024024319999999999
616,475,0.002305966
617,463,0.0028610160000000001
618,597,0.0023554280000000001
619,477,0.0024753980000000002
620,569,0.0023552170000000002
621,540,0.0025422579999999999
622,558,0.0027272770000000002
623,563,0.0028298939999999999
624,537,0.0026135049999999999
625,1667,0.0035542479999999999
626,556,0.0036147649999999998
627,442,0.0024561280000000001
628,531,0.0026152829999999999
629,748,0.002772353
630,1278,0.0030918220000000001
631,515,0.0034543429999999999
632,417,0.0027866560000000002
633,372,0.0024448830000000001
634,410,0.0027558420000000001
635,461,0.002783106
636,505,0.002672013
637,436,0.002450617
638,416,0.0023575409999999999
639,334,0.0041074859999999996
640,315,0.003147768
641,277,0.0026991279999999999
642,259,0.0024767420000000001
643,228,0.0029417309999999999
644,272,0.0023486510000000002
645,229,0.0023437649999999998
646,243,0.0023424090000000002
647,247,0.0026651679999999999
648,226,0.002318985
649,235,0.0027367089999999999
650,211,0.0026315309999999999
651,192,0.0023526990000000002
652,1705,0.0032009619999999999
653,108,0.0030241360000000002
654,184,0.002859866
655,330,0.0033844819999999999
656,522,0.0027156480000000002
657,367,0.0028332330000000001
658,231,0.002689369
659,244,0.0026210370000000001
660,246,0.0026623110000000001
661,345,0.0029643790000000001
662,501,0.0029125179999999998
663,671,0.0026675010000000001
664,598,0.002525434
665,516,0.002562927
666,520,0.0025519980000000002
667,497,0.0027765139999999999
668,552,0.00268432
669,534,0.0026635920000000002
670,519,0.0035351789999999998
671,584,0.0028624100000000001
672,717,0.0027094829999999999
673,671,0.0024955860000000002
674,634,0.002471778
675,593,0.0024195979999999998
676,693,0.002616115
677,624,0.0029764240000000001
678,858,0.0026790429999999999
679,432,0.00263503
680,473,0.002935689
681,564,0.003272933
682,904,0.0031900790000000002
683,1247,0.0026274599999999999
684,546,0.002816065
685,478,0.0024532099999999999
686,410,0.0025582669999999999
687,440,0.002327043
688,572,0.0025326279999999999
689,511,0.0023468930000000001
690,441,0.0023069269999999998
691,527,0.002353731
692,540,0.003281019
693,443,0.0024260570000000001
694,374,0.0024661919999999999
695,422,0.0026958400000000001
696,503,0.0027938310000000001
697,471,0.0031177779999999999
698,438,0.0025699049999999999
699,449,0.0024000129999999999
700,514,0.002762423
701,627,0.00245744
702,439,0.0023483689999999999
703,479,0.0023729010000000002
704,701,0.0024406609999999998
705,1567,0.002909198
706,313,0.0025556609999999999
707,441,0.0026263969999999999
708,730,0.0026493599999999999
